timestamp(ms),tracked,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ,gazePosX,gazePosY,gazePosZ,gazeRotX,gazeRotY,gazeRotZ
14060.0995,True,45.28837,11.41402,138.0757,35.98439,184.0651,0.1689248,0.001264076,0.003241119,0.03952669,6.162836,175.5448,108.2981
14082.0408,True,45.28828,11.4138,138.076,36.08253,183.9782,0.104549,0.001262482,0.003243538,0.03955425,6.464067,175.1388,106.1362
14103.9819,True,45.28814,11.41373,138.0761,36.14085,184.1185,0.2192433,0.001219742,0.003201889,0.03941459,6.503894,175.4115,109.6236
14127.9184,True,45.28798,11.41369,138.076,36.17819,184.1865,0.3264342,0.001216858,0.00318763,0.03934972,6.734574,175.4963,112.4892
14148.8619,True,45.28791,11.41357,138.0761,36.26165,184.2076,0.3849707,0.001233826,0.003225616,0.03947461,6.378876,175.5028,109.6591
14170.8034,True,45.28782,11.41345,138.0763,36.34855,184.2949,0.4704089,0.001236832,0.003236038,0.03950858,6.33212,175.5045,109.2815
14193.7422,True,45.28781,11.41341,138.0764,36.39832,184.3546,0.5267043,0.001247002,0.003262497,0.03955111,5.94947,175.3161,103.594
14216.681,True,45.28799,11.41315,138.0764,36.39627,184.3335,0.5076131,0.001258293,0.003268135,0.03956224,6.46141,175.3405,108.4346
14237.625,True,45.28814,11.41293,138.0764,36.49453,184.3452,0.5370604,0.001258163,0.003270294,0.03956983,6.383553,175.315,107.4746
14260.5633,True,45.28851,11.41269,138.0764,36.49824,184.3421,0.5834967,0.001540375,0.003086151,0.03959327,3.292668,172.8869,49.63504
14281.5073,True,45.28899,11.41253,138.0763,36.5052,184.1469,0.4752073,0.001834656,0.002598854,0.03887998,359.5119,169.0013,354.9334
14304.4459,True,45.28957,11.41224,138.0763,36.54902,183.904,0.3282886,0.00183149,0.002604561,0.03903139,359.6444,168.9327,356.3313
14325.3901,True,45.29025,11.41206,138.0762,36.63016,183.7097,0.1841672,0.001801308,0.002563095,0.03884104,359.9817,169.1978,359.8066
14348.7664,True,45.29081,11.41196,138.076,36.6483,183.4904,359.9813,0.001782677,0.002577522,0.03884111,-0.004315245,169.1378,359.9546
14372.7025,True,45.29115,11.41174,138.076,36.65437,183.4106,359.891,0.00173542,0.002686127,0.03911035,359.9732,169.2636,359.7145
14394.6439,True,45.29154,11.41157,138.0761,36.72628,183.3706,359.8798,0.001708672,0.00264798,0.03899123,359.8118,169.0579,358.0353
14416.0943,True,45.292,11.41131,138.0761,36.79602,183.2363,359.7468,0.001707809,0.002606033,0.0388718,359.7057,169.2058,356.8863
14438.0354,True,45.29239,11.41114,138.0761,36.80257,183.1402,359.6938,0.001706558,0.002606667,0.03886607,359.7287,169.3497,357.0905
14458.9795,True,45.29272,11.41096,138.0762,36.82918,183.1397,359.7753,0.001703842,0.002612495,0.03887843,0.06782095,169.547,0.7414173
14483.9128,True,45.29308,11.41072,138.0763,36.9193,183.0608,359.7704,0.001695168,0.00265538,0.03898087,359.8967,169.4454,358.8819
14505.8541,True,45.29349,11.41049,138.0762,36.98669,182.9736,359.7691,0.00168898,0.002665535,0.03900337,359.8902,169.3429,358.8232
14525.9534,True,45.2939,11.4103,138.0762,37.0379,182.9188,359.7796,0.001851395,0.002532173,0.0389258,358.4444,168.1762,345.0614
14549.4104,True,45.29444,11.41014,138.0762,37.05957,182.8275,359.7281,0.001839966,0.002540024,0.03893652,358.6126,168.3193,346.4986
14571.3518,True,45.29488,11.40992,138.0761,37.09457,182.7217,359.7024,0.00182206,0.002524002,0.03885056,358.5096,168.245,345.5977
14592.2957,True,45.29541,11.40962,138.076,37.16974,182.5536,359.6754,0.001817627,0.002517563,0.03883067,358.972,168.2174,350.062
14615.2341,True,45.29624,11.40928,138.0759,37.27888,182.2548,359.4338,0.001820564,0.002519379,0.0388319,358.8037,168.3799,348.2837
14637.1757,True,45.2973,11.40893,138.0756,37.32462,181.9414,359.1915,0.001817261,0.002482285,0.03868341,359.2758,168.7856,352.6339
14660.1142,True,45.29858,11.40861,138.0754,37.39308,181.6559,359.0476,0.001800453,0.00249054,0.0387136,359.4004,168.9428,353.8112
14684.0507,True,45.30006,11.40828,138.0753,37.48953,181.2078,358.7938,0.001796677,0.002490547,0.03871599,359.4863,168.94,354.698
14703.9969,True,45.30191,11.40787,138.0751,37.58998,180.7261,358.6707,0.001777374,0.002559906,0.03888611,358.8148,169.0492,347.6832
14727.933,True,45.30198,11.40772,138.0752,37.63999,180.6434,358.7462,0.001711311,0.00259874,0.03901466,359.581,169.4766,355.4529
14745.8841,True,45.30271,11.40745,138.0752,37.71127,180.4269,358.7208,0.001669662,0.00255278,0.03883727,359.226,169.597,351.5136
14763.9862,True,45.30343,11.40713,138.0752,37.7782,180.2005,358.6647,0.001616325,0.002476616,0.03854401,359.4717,170.2903,353.7861
14781.9381,True,45.30559,11.40645,138.075,37.93197,179.6423,358.5202,0.001585068,0.00267334,0.0390214,358.9969,170.1336,348.4176
14801.885,True,45.30693,11.40608,138.0748,37.97977,179.3221,358.3817,0.001538223,0.002681778,0.03897172,359.713,171.3642,356.1997
14819.8366,True,45.30688,11.40611,138.0747,37.96951,179.3063,358.3487,0.001513809,0.002653183,0.03891198,359.4051,171.0446,352.4139
14838.7864,True,45.30871,11.40543,138.0744,38.06573,178.8031,358.1363,0.001472237,0.002672798,0.03894479,359.2728,171.427,350.321
14857.7386,True,45.30974,11.40497,138.0741,38.14768,178.5764,358.0997,0.001429474,0.002694374,0.03900603,359.2469,171.8941,349.4016
14875.6902,True,45.30967,11.40494,138.0741,38.14894,178.5983,358.0993,0.001415825,0.002693794,0.03896759,359.242,171.6449,349.6508
14893.6423,True,45.3132,11.40298,138.0735,38.38931,177.6901,357.7203,0.001398659,0.00269445,0.03894163,357.0148,171.0722,323.0846
14914.5861,True,45.31264,11.40303,138.0734,38.39332,177.9073,357.8599,0.001342903,0.002813431,0.03923624,357.1628,171.2861,323.9881
14937.5249,True,45.31339,11.40248,138.0732,38.46303,177.8583,357.9263,0.001280189,0.003023422,0.03940583,2.217442,174.0408,40.79181
14959.4658,True,45.31405,11.40208,138.0728,38.53111,177.7224,357.864,0.001273041,0.002897133,0.03906026,2.734386,173.6893,46.81944
14982.4049,True,45.31451,11.40167,138.0726,38.56638,177.7531,357.9864,0.001252846,0.003030174,0.03943258,3.112605,174.2977,57.22805
15004.346,True,45.31515,11.40132,138.0725,38.60366,177.8192,358.0795,0.001240784,0.003054443,0.03950687,2.390795,174.7961,49.32677
15025.2902,True,45.31588,11.40116,138.0721,38.64925,177.7451,358.0587,0.001250465,0.002961548,0.03920793,2.63287,174.1212,48.22163
15048.2294,True,45.31642,11.40132,138.0717,38.65433,177.7447,358.1705,0.001252541,0.003094055,0.03955777,1.87222,174.8731,40.10055
15071.1674,True,45.31718,11.40147,138.071,38.60988,177.7441,358.2298,0.00113945,0.003309868,0.03962119,6.177028,177.4574,135.2869
15092.1115,True,45.31794,11.40161,138.0705,38.55662,177.6256,358.1343,0.00113591,0.003381546,0.03958609,7.501113,177.5685,144.1222
15116.0474,True,45.3186,11.40159,138.0703,38.52298,177.5457,358.0959,0.001124298,0.003338921,0.03951228,7.767128,178.3096,155.4781
15137.9891,True,45.3193,11.40164,138.0701,38.55727,177.4653,358.0662,0.001102135,0.003287994,0.03936609,7.463765,177.8678,148.1531
15160.9276,True,45.32012,11.40166,138.0698,38.57423,177.2707,357.9592,0.001101479,0.003291802,0.03937779,7.259256,177.7643,145.803
15181.8714,True,45.3208,11.40174,138.0694,38.58185,177.1202,357.8357,0.001093483,0.003317345,0.03946216,7.122153,177.4326,140.3939
15204.3193,True,45.32125,11.40186,138.0691,38.54853,177.1073,357.7918,0.001052567,0.003371582,0.03965522,6.649508,178.0299,147.025
15226.8741,True,45.32178,11.40192,138.0687,38.54266,177.1346,357.8,0.001034348,0.003402801,0.0397802,7.172698,178.4086,155.0113
15247.8181,True,45.32228,11.40197,138.0684,38.54008,177.1541,357.8412,0.0009219742,0.003408844,0.03952691,7.565856,179.9093,178.629
15271.7543,True,45.32275,11.40188,138.068,38.55129,177.2333,357.9221,0.0008820648,0.003486878,0.03969513,9.324711,181.2443,195.1693
15293.6954,True,45.32331,11.40159,138.0678,38.60839,177.2068,357.918,0.0008858109,0.003522163,0.03983498,8.691821,180.9645,192.6405
15315.6361,True,45.32385,11.40126,138.0673,38.67581,177.1493,357.9168,0.0008881149,0.003521622,0.0398372,8.5294,180.9562,192.7701
15337.5781,True,45.32412,11.40097,138.0672,38.73648,177.1897,357.9728,0.000867836,0.003521004,0.03978718,8.363152,181.5222,200.5963
15359.5196,True,45.32449,11.40074,138.0669,38.79996,177.246,358.0575,0.0008638534,0.003504074,0.03973454,8.485496,181.1832,195.8472
15380.4635,True,45.32496,11.40026,138.0665,38.79303,177.2327,358.0549,0.0008642578,0.003511024,0.03975229,8.542936,181.2173,196.1906
15404.1882,True,45.32517,11.39988,138.0663,38.83017,177.2614,358.1103,0.0008637161,0.003510925,0.03974316,8.554445,181.3207,197.5216
15426.1298,True,45.32536,11.39958,138.0662,38.91349,177.2563,358.1466,0.0008624344,0.003507454,0.03973014,8.579079,181.3901,198.3747
15448.0715,True,45.32569,11.3994,138.0659,38.90565,177.239,358.1061,0.0008607635,0.003501114,0.03969804,8.581781,181.3834,198.2818
15470.0123,True,45.32581,11.39922,138.0656,38.86538,177.2338,358.0699,0.0008543014,0.003480377,0.03958101,8.655934,181.3687,197.9376
15492.9509,True,45.3259,11.39888,138.0654,38.89619,177.2944,358.0938,0.000850502,0.003477432,0.03958067,8.648946,181.2381,196.2626
15515.9252,True,45.32588,11.39842,138.0652,38.95269,177.3491,358.1036,0.0008495254,0.003462364,0.03953401,8.676767,181.4099,198.4252
15536.8691,True,45.32586,11.39816,138.0651,38.98197,177.4333,358.1999,0.000843689,0.003443504,0.03947229,8.694823,181.3013,196.9918
15559.8075,True,45.32594,11.39791,138.0648,38.99075,177.4547,358.2345,0.0008464813,0.003448074,0.03947283,8.798487,181.2209,195.7703
15581.7489,True,45.32603,11.39763,138.0647,39.05018,177.3866,358.1799,0.0008481445,0.003448074,0.03947283,8.680957,181.2661,196.5657
15604.6876,True,45.32605,11.39771,138.0647,39.06718,177.415,358.1903,0.0008476486,0.00344735,0.03947309,8.65875,181.1923,195.6512
15624.9792,True,45.32601,11.39768,138.0646,39.05509,177.4098,358.1882,0.0008474121,0.003451942,0.03948434,8.678637,181.1706,195.3348
15643.9286,True,45.32603,11.39759,138.0644,39.05806,177.3974,358.1672,0.000850441,0.003454781,0.03948828,8.674863,181.1773,195.4288
15661.8806,True,45.32603,11.39731,138.0641,39.07058,177.4036,358.1676,0.0008504715,0.003455139,0.03948691,8.757709,181.1487,194.9164
15681.8274,True,45.32595,11.39709,138.064,39.08724,177.4418,358.1934,0.000850441,0.003455223,0.03948691,8.731715,181.2449,196.1977
15699.7792,True,45.32592,11.39705,138.0641,39.09831,177.4397,358.1969,0.0008484268,0.003453644,0.0394799,8.689848,181.2093,195.8158
15717.7343,True,45.32588,11.39675,138.0638,39.12266,177.4467,358.2208,0.0008443909,0.003459389,0.03945487,8.916246,181.2101,195.427
15736.6838,True,45.32583,11.39659,138.0636,39.13658,177.4373,358.2067,0.0008389282,0.00351104,0.0395079,8.53547,180.8267,191.0439
15754.6356,True,45.32588,11.39656,138.0637,39.14194,177.4474,358.2138,0.001015007,0.003443283,0.03992537,7.268925,178.6379,158.8003
15773.585,True,45.32591,11.39607,138.0634,39.19757,177.4028,358.1937,0.001222122,0.002998192,0.03938013,2.362714,174.7982,48.83298
15793.5316,True,45.326,11.39602,138.0632,39.16999,177.3452,358.1284,0.001214104,0.002864899,0.03904315,2.488535,174.6275,49.68156
15811.4354,True,45.32607,11.39585,138.063,39.16657,177.2792,358.0537,0.001205696,0.002866707,0.03905547,1.56812,174.7473,33.22461
15830.3846,True,45.32619,11.39558,138.0629,39.20265,177.1863,357.9649,0.001202225,0.002860191,0.03906808,1.870217,174.2593,36.06415
15848.3362,True,45.32618,11.39532,138.0627,39.21003,177.1196,357.8894,0.001202904,0.002840759,0.0390276,1.995587,174.067,37.1538
15870.2783,True,45.32613,11.39508,138.0625,39.23507,177.0969,357.9054,0.001187042,0.002870323,0.03910628,2.068243,174.7296,42.82903
15893.7216,True,45.32596,11.39493,138.0623,39.30333,177.179,357.964,0.001169266,0.002844925,0.03902193,2.481861,174.9405,52.23681
15916.2475,True,45.32592,11.39494,138.0623,39.33579,177.212,358.0281,0.001173065,0.002846947,0.03899527,2.820229,174.3389,52.93459
15937.1544,True,45.32594,11.39492,138.0622,39.40196,177.1994,358.0189,0.001190987,0.002844139,0.03900734,3.016395,173.3351,48.66251
15960.0923,True,45.326,11.39497,138.062,39.41957,177.2158,358.0504,0.001191399,0.002843269,0.03899889,2.800204,173.3417,45.58108
15984.0292,True,45.32606,11.39487,138.0618,39.44217,177.1748,358.0668,0.001198898,0.002834099,0.03897953,3.191297,173.924,55.38778
16003.9759,True,45.32619,11.39476,138.0617,39.513,177.0244,358.0148,0.001201981,0.002829262,0.03897161,2.948601,173.588,49.35514
16027.912,True,45.32609,11.39458,138.0617,39.57634,176.9485,358.007,0.001185699,0.002791847,0.0388689,3.522074,173.1544,54.41099
16049.8532,True,45.32571,11.3945,138.0619,39.65919,176.9957,358.0418,0.001167053,0.002779343,0.03883244,2.476545,173.1627,39.78404
16071.7946,True,45.32552,11.39446,138.062,39.68577,177.0631,358.0139,0.001164612,0.002765808,0.03876778,3.334595,174.2998,60.6281
16092.7387,True,45.32568,11.3945,138.0619,39.74269,177.187,358.0192,0.001168663,0.002780365,0.03880028,3.610286,174.3609,65.23202
16115.2675,True,45.32624,11.39463,138.0618,39.7864,177.2334,358.082,0.001207367,0.002835686,0.03897152,4.953625,173.5722,75.21626
16137.2086,True,45.32703,11.3947,138.0616,39.78546,177.0105,357.9843,0.00125927,0.002883186,0.03907095,3.404985,173.9951,59.07918
16159.1497,True,45.32791,11.39471,138.0616,39.82585,176.6906,357.8056,0.001251739,0.00282473,0.03895834,3.573615,174.6108,67.07554
16182.0889,True,45.32877,11.39477,138.0617,39.88826,176.4288,357.7146,0.001227509,0.002844391,0.03905191,3.538475,174.7194,67.63014
16204.0299,True,45.32949,11.39479,138.0617,39.90149,176.2101,357.6037,0.001186638,0.002799942,0.03886616,4.428807,174.4435,77.09716
16224.9734,True,45.33006,11.39462,138.0619,39.97505,176.1286,357.6737,0.001138565,0.002776291,0.03882355,4.593132,173.1139,67.37257
16247.9127,True,45.33065,11.39444,138.062,40.12275,176.1961,357.8696,0.001085022,0.002922974,0.0393758,3.874041,174.7593,72.92758
16271.8489,True,45.33114,11.39417,138.062,40.22985,176.4098,358.1623,0.0008108368,0.002623985,0.03929854,353.5492,184.2652,113.0861
16293.7902,True,45.33208,11.39394,138.062,40.3201,176.5654,358.4908,0.0008263321,0.002657227,0.03950504,354.0809,184.1978,109.3352
16314.7341,True,45.33356,11.39354,138.0619,40.49558,176.5146,358.6501,0.0008596267,0.002672501,0.03960789,352.5616,183.2758,132.5112
16335.678,True,45.33516,11.39317,138.0618,40.74845,176.5561,358.8824,0.0008547287,0.002722115,0.03973773,353.3789,184.7283,108.966
16359.614,True,45.33704,11.39318,138.0617,40.87636,176.8442,359.5464,0.0008181,0.00257441,0.03913489,353.4788,184.5368,110.3772
16380.5582,True,45.33934,11.39325,138.0612,40.85419,176.9425,0.03706069,0.0008392639,0.002631134,0.03922964,353.4988,186.2693,92.08518
16403.4966,True,45.342,11.39318,138.0611,40.94506,176.9377,0.4111256,0.0008586502,0.002662994,0.03937985,354.8116,186.2566,79.31763
16426.1866,True,45.3451,11.39315,138.0609,41.13332,177.043,0.8699639,0.001014839,0.002790352,0.03957555,354.0109,182.3383,137.3754
16448.1278,True,45.34876,11.39322,138.0604,41.21147,177.0779,1.223663,0.00121579,0.002911514,0.03947734,0.4324345,174.4356,8.880674
16472.0637,True,45.35292,11.39312,138.0599,41.30701,177.0766,1.61857,0.001249802,0.002985992,0.03943259,2.918107,174.1274,52.81551
16492.0104,True,45.35719,11.39283,138.0594,41.47947,177.2262,2.228201,0.001190498,0.002868347,0.03911665,5.631639,173.1354,78.70777
16514.9493,True,45.36218,11.39274,138.0589,41.69311,177.447,2.880942,0.001168236,0.0029161,0.03923273,6.578385,174.6759,102.0522
16536.8904,True,45.36773,11.39277,138.0583,41.7847,177.4772,3.378062,0.001158211,0.003039032,0.03949751,3.53937,172.575,50.92439
16559.3383,True,45.36858,11.39278,138.0581,41.73129,177.5149,3.463063,0.001083946,0.002921913,0.03906602,8.751921,174.472,115.5046
16578.2869,True,45.37169,11.39265,138.0577,41.80113,177.6755,3.862539,0.001027161,0.003046646,0.03949573,8.195898,175.431,121.7803
16597.237,True,45.37474,11.39257,138.0574,41.8926,177.8293,4.245974,0.0009977265,0.003102585,0.03963706,13.59893,179.4006,174.9763
16616.1864,True,45.38368,11.39242,138.0564,42.14243,178.302,5.366781,0.0009234772,0.00313768,0.03966611,9.856496,180.9922,191.4685
16634.1384,True,45.38997,11.39233,138.0558,42.28446,178.7495,6.198404,0.0008692093,0.00310701,0.03957665,5.699669,180.0146,180.2943
16654.0878,True,45.39029,11.39246,138.0556,42.29157,178.8876,6.291039,0.0007926941,0.002961227,0.03907982,5.790171,181.5884,210.6585
16675.0351,True,45.40001,11.39275,138.0545,42.50375,179.8313,7.825918,0.0006968002,0.003170746,0.03937891,6.154754,182.4791,223.847
16695.9797,True,45.40657,11.39322,138.0536,42.53349,180.6221,9.084389,0.0006551361,0.003040405,0.03882276,6.038046,180.8503,196.0178
16715.9258,True,45.42004,11.39423,138.0517,42.52272,182.3056,11.72291,0.0006241379,0.003109024,0.03903728,5.807294,180.98,199.1409
16735.1776,True,45.42374,11.39472,138.0511,42.46802,182.8955,12.58862,0.0005919647,0.003008636,0.03881676,6.81259,182.2907,217.134
16753.1289,True,45.43108,11.39546,138.0498,42.30083,183.8881,14.11667,0.0005866165,0.003080246,0.03905138,6.266503,182.849,228.8619
16772.0791,True,45.43869,11.39614,138.0484,42.0886,184.7443,15.48223,0.00059832,0.003110001,0.03915233,6.64584,182.2332,217.1128
16793.0231,True,45.44655,11.39633,138.0471,41.89829,185.4797,16.75084,0.0005945358,0.003037621,0.03912905,6.393917,181.9175,213.357
16815.9617,True,45.45457,11.39607,138.046,41.83876,186.2092,17.98603,0.0005653686,0.00309864,0.0395594,6.601768,182.8127,226.1151
16837.9029,True,45.46269,11.39572,138.045,41.72874,186.8565,19.04469,0.0005446243,0.003029732,0.03938952,6.656618,182.9498,227.7612
16859.8442,True,45.47106,11.39532,138.0434,41.48146,187.342,19.93749,0.0004881287,0.002973419,0.03920821,6.249828,183.6062,239.9375
16880.7882,True,45.47918,11.39472,138.0423,41.32402,187.9313,20.82241,0.0004389725,0.003019028,0.0394443,6.606941,183.184,231.4228
16903.7649,True,45.48694,11.3941,138.0411,41.23561,188.7557,21.79851,0.00031604,0.002880371,0.039205,5.583568,183.6032,245.6454
16925.6686,True,45.49451,11.3937,138.0396,41.07691,189.6512,22.84431,0.0001985245,0.002875168,0.03924202,5.611372,184.2927,254.8141
16948.6074,True,45.50219,11.39335,138.0381,40.90826,190.5235,23.77883,0.000163681,0.002944794,0.03953811,4.571848,183.9047,260.991
16972.5428,True,45.50973,11.39287,138.0366,40.74084,191.1918,24.42762,0.0001632233,0.002913925,0.03949429,3.82351,183.9375,271.6845
16992.4896,True,45.51717,11.39233,138.0352,40.55201,191.9663,25.12646,9.371949E-05,0.002788445,0.03926694,3.686719,184.6459,283.1443
17015.4921,True,45.52438,11.39207,138.0338,40.32816,192.851,25.95997,3.517914E-05,0.002726646,0.03912082,3.396951,184.6161,287.3157
17036.436,True,45.5314,11.39179,138.0322,40.11307,193.6155,26.75373,2.573395E-05,0.002743515,0.03919341,2.382225,184.7195,306.4532
17060.3722,True,45.53831,11.39132,138.0305,39.9748,194.2581,27.43403,0.0001179886,0.002812706,0.03933592,3.428554,182.9931,262.2378
17081.3159,True,45.54525,11.39078,138.0288,39.83559,194.8871,28.00504,9.303284E-05,0.002670464,0.0390103,4.007309,182.964,252.9668
17103.2572,True,45.5521,11.39027,138.0272,39.69589,195.4345,28.44103,6.909943E-05,0.00263176,0.03898808,4.800617,182.9241,242.6725
17125.1989,True,45.55873,11.38964,138.0256,39.62032,196.1015,28.98431,7.987976E-06,0.002694107,0.03934846,4.809731,183.2823,248.6049
17150.1351,True,45.56554,11.38907,138.0242,39.57251,196.7847,29.49142,-1.314545E-05,0.002691589,0.03948367,5.375865,181.265,206.4658
17172.0763,True,45.57259,11.38867,138.0222,39.47693,197.0861,29.76928,2.624512E-06,0.002684013,0.03942509,5.100865,184.765,266.0958
17192.0229,True,45.5793,11.38828,138.0202,39.35151,197.5555,30.27256,-7.561493E-05,0.002562561,0.03912886,7.004495,184.7034,247.7253
17215.958,True,45.58566,11.38778,138.0186,39.32241,198.21,31.02108,-0.0001407318,0.002515564,0.0391463,7.897751,189.0526,277.8235
17237.9284,True,45.5916,11.38751,138.017,39.28383,198.8171,31.58734,-0.00016716,0.002560448,0.03929109,3.373505,186.8227,307.4201
17259.8417,True,45.59728,11.38754,138.0149,39.04248,199.484,32.17245,-0.0002463074,0.002611862,0.03933209,6.181506,186.4034,272.0239
17281.7829,True,45.60287,11.38764,138.0129,38.74341,200.2719,32.87136,-0.0002820511,0.002636406,0.03941504,2.801656,188.8629,324.9747
17303.9618,True,45.60798,11.38755,138.0113,38.62893,200.9388,33.35912,-0.000265007,0.002540161,0.03937016,1.351108,187.9216,340.6709
17325.3651,True,45.61312,11.38731,138.0091,38.53706,201.5243,33.87454,-0.0002575913,0.002522621,0.03934444,2.11369,189.4742,334.8994
17348.3039,True,45.61799,11.38685,138.0072,38.51147,202.2381,34.51041,-0.0002730255,0.002536796,0.03943406,2.310322,189.0408,331.3837
17370.75,True,45.62277,11.38648,138.0055,38.5358,202.7316,34.88529,-0.0002648392,0.002477097,0.0393677,356.4521,194.0901,28.13851
17392.6914,True,45.6278,11.38617,138.003,38.47121,203.0119,35.10208,-0.0002614517,0.002483597,0.03925698,357.951,199.7059,11.75753
17416.1366,True,45.63229,11.38575,138.0007,38.41803,203.4353,35.38354,-0.0002890854,0.002506874,0.03942069,357.2496,194.2363,21.76339
17439.0756,True,45.6368,11.38544,137.9986,38.36179,203.7629,35.64799,-0.0003327789,0.002440361,0.03931921,359.9894,194.55,0.08272487
17459.0218,True,45.64114,11.3853,137.9962,38.27142,203.8937,35.84232,-0.0003442536,0.002476265,0.03940177,359.8749,197.0676,0.833894
17481.9596,True,45.64068,11.38543,137.996,38.2501,203.8665,35.87024,-0.0003897095,0.002534927,0.03972257,351.0975,202.5905,42.58645
17500.9132,True,45.64252,11.38534,137.9949,38.18943,204.0144,36.10113,-0.0004390335,0.002174698,0.03887292,2.448016,187.2691,322.8171
17520.8601,True,45.64447,11.38521,137.9938,38.15825,204.1398,36.30876,-0.0004801407,0.002195419,0.0390399,1.848388,186.0958,326.2902
17540.8066,True,45.65014,11.3847,137.9905,38.12455,204.6314,36.88349,-0.0006357269,0.002088928,0.03857139,3.142327,186.8217,310.5756
17559.756,True,45.65361,11.38424,137.9882,38.14463,205.0345,37.29253,-0.0007148742,0.002043076,0.03844061,3.231119,187.332,312.4818
17581.6971,True,45.65685,11.38382,137.986,38.20238,205.4004,37.67937,-0.0007347336,0.002098297,0.03852576,2.469812,187.1298,321.8275
17601.6439,True,45.65665,11.38388,137.986,38.22309,205.3691,37.67307,-0.0007453766,0.002092896,0.03851141,2.696476,187.2265,319.1181
17619.5957,True,45.66118,11.38346,137.9826,38.19894,205.7014,38.16822,-0.000752327,0.002226051,0.03884477,2.237022,187.4459,326.596
17638.5456,True,45.66399,11.38349,137.9801,38.07725,205.7794,38.39956,-0.0007707291,0.002312691,0.03899337,2.549317,187.0379,320.2166
17656.4973,True,45.66657,11.38353,137.9778,38.03887,205.9851,38.65485,-0.0008022995,0.002218918,0.03880711,0.4008034,189.2142,355.0293
17675.4467,True,45.66631,11.3837,137.978,38.09138,206.1338,38.69807,-0.0008696899,0.002095024,0.03865698,1.699419,187.352,334.0019
17694.3962,True,45.66991,11.38401,137.975,38.09482,206.6727,39.15247,-0.0008654327,0.002103676,0.03863742,1.926551,187.5065,331.2481
17712.1723,True,45.67218,11.38467,137.9731,38.05241,206.8971,39.3387,-0.0008431244,0.002184654,0.03875557,1.465576,187.5555,338.0748
17731.1216,True,45.67221,11.38502,137.9729,38.00959,206.8052,39.26534,-0.0008337326,0.00229026,0.03900503,1.580419,187.7309,336.9251
17752.0667,True,45.68044,11.38771,137.9659,37.87059,207.4747,39.82146,-0.0008202972,0.002144974,0.03868977,1.019679,187.8351,345.1927
17772.0123,True,45.68018,11.38812,137.9661,37.81133,207.2407,39.76394,-0.0008086777,0.002066032,0.03852206,0.7124913,187.9646,349.7924
17792.957,True,45.68208,11.38913,137.9644,37.79767,207.3322,39.708,-0.0008360062,0.002114113,0.03883521,0.08435924,186.9881,358.6184
17816.1445,True,45.68383,11.39001,137.9628,37.76688,207.7061,39.96375,-0.0008716049,0.001966469,0.03849581,0.9093453,186.936,345.0793
17837.0893,True,45.68554,11.39101,137.9614,37.75668,207.9952,40.17003,-0.0008714676,0.001982719,0.03860252,0.5231928,187.0227,351.4893
17860.0272,True,45.68732,11.39207,137.9597,37.67922,208.0356,40.16842,-0.0008459931,0.002089516,0.03883866,0.3764103,187.0553,353.8998
17881.9695,True,45.6891,11.39302,137.9581,37.54621,207.9802,40.21061,-0.0008305435,0.0020541,0.03873086,0.6471589,187.1573,349.6801
17902.1486,True,45.69063,11.39371,137.957,37.55761,208.0373,40.29615,-0.0008206787,0.001998268,0.03873641,0.02745315,187.7282,359.5935
17925.9436,True,45.69186,11.39462,137.956,37.47042,208.1012,40.39496,-0.0008518448,0.001990204,0.03873033,359.5207,187.3567,7.445421
17949.8798,True,45.69287,11.39535,137.9549,37.24153,208.3845,40.70528,-0.0008689804,0.002003799,0.03891823,358.2477,187.2482,27.14911
17970.8236,True,45.69347,11.3961,137.9543,37.09547,208.6437,41.0684,-0.0008498383,0.001981117,0.03897527,358.972,186.9056,16.91469
17991.7678,True,45.69405,11.39698,137.9537,36.96145,208.8384,41.28378,-0.0008151245,0.001933853,0.03888801,358.618,187.4878,20.88634
18013.3404,True,45.69472,11.39751,137.9533,36.90194,209.0129,41.57256,-0.0007776261,0.001973816,0.03904144,357.977,187.549,29.96477
18036.2788,True,45.69524,11.39799,137.9533,36.97436,209.06,41.74446,-0.000722168,0.001851158,0.03876516,357.8319,187.5844,31.86658
18058.221,True,45.69544,11.39873,137.9534,36.88684,209.1613,41.80172,-0.0007790146,0.001870247,0.03876827,356.5389,188.1661,45.88068
18080.1618,True,45.69522,11.39945,137.9537,36.7035,209.5625,42.22186,-0.0008331375,0.00187368,0.03881887,357.4617,187.6043,36.87228
18103.1,True,45.69464,11.40039,137.9541,36.44297,209.994,42.69638,-0.0008643265,0.001926109,0.03895693,357.0233,187.0152,45.94258
18125.0409,True,45.69433,11.40135,137.9541,36.11935,210.2186,42.93764,-0.0008281174,0.001909477,0.03877097,357.0847,187.8774,40.56617
18147.9802,True,45.69406,11.40187,137.9545,35.99308,210.3337,43.17611,-0.0007470093,0.001970764,0.03900525,356.7494,186.2221,55.13401
18171.9157,True,45.69372,11.40218,137.9553,35.9775,210.4176,43.16142,-0.000686203,0.001905785,0.03891988,356.1101,186.4165,62.41747
18191.863,True,45.69334,11.40248,137.9556,35.91053,210.5436,43.15374,-0.0006805573,0.001898766,0.03889227,355.7812,186.0208,70.01399
18215.2313,True,45.69299,11.40243,137.9564,35.98475,210.6343,43.29296,-0.0006608047,0.00197171,0.03912959,354.3374,185.9985,86.69425
