timestamp(ms),tracked,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ,gazePosX,gazePosY,gazePosZ,gazeRotX,gazeRotY,gazeRotZ
7880.6338,True,41.64507,11.95934,142.6595,9.191907,131.7123,0.5909335,-0.002936554,-0.0003257522,0.02552631,1.575294,203.7875,352.5308
7904.0792,True,41.64134,11.95873,142.6545,9.204383,134.4903,0.8984613,-0.002560867,-0.0003588638,0.02538391,1.826849,199.7066,349.5106
7925.0231,True,41.6377,11.95822,142.6499,9.171257,137.102,1.273797,-0.002174515,-0.000362442,0.02524818,1.814687,195.3713,346.613
7947.9618,True,41.63408,11.95776,142.6461,9.179231,139.3604,1.581843,-0.001902435,-0.0003703842,0.02514914,1.873382,192.6947,343.277
7969.9035,True,41.63078,11.95742,142.6431,9.14399,141.2422,1.887346,-0.001552589,-0.0002870788,0.02538374,1.706214,190.0313,340.7411
7993.8401,True,41.62748,11.95679,142.641,9.195908,142.7275,2.078594,-0.001226295,-0.0003655701,0.02510521,1.773535,187.4361,333.205
8014.7864,True,41.62482,11.9562,142.6393,9.221083,143.8656,2.207004,-0.001016449,-0.0002778015,0.02533049,1.888136,185.9044,324.5595
8036.7276,True,41.62278,11.95601,142.6384,9.125066,144.5723,2.282748,-0.000794281,2.761841E-06,0.02604354,1.12261,183.3578,323.0366
8059.6665,True,41.62137,11.95573,142.6383,9.141744,144.8174,2.250307,-0.0006669617,7.579804E-05,0.02624912,1.670156,181.8381,275.4809
8081.6077,True,41.62055,11.95507,142.6391,9.406356,144.7106,2.199382,-0.0005190048,0.0001782074,0.02663514,2.111803,180.3449,198.5494
8105.1284,True,41.62004,11.95451,142.6404,9.686237,144.3096,2.173684,-0.0003928604,0.0002520294,0.02673925,1.768323,180.0093,180.603
8126.072,True,41.62006,11.954,142.6422,9.970559,143.6983,2.170798,-0.0003666229,0.0002313003,0.02658996,1.730814,179.6277,155.72
8149.0109,True,41.62036,11.95351,142.6442,10.25313,142.9506,2.202964,-0.0003785019,0.0002531128,0.02659374,1.933979,179.4143,146.3068
8168.9579,True,41.62079,11.95271,142.6468,10.63102,142.1147,2.220628,-0.0004503021,0.0002481537,0.02649827,2.190865,179.6488,161.7901
8191.8961,True,41.62148,11.95186,142.65,11.11225,141.1383,2.222311,-0.0005179596,0.0002953873,0.0266051,2.286859,180.0397,181.99
8214.8348,True,41.6223,11.95127,142.6533,11.42416,140.1436,2.227332,-0.0006277161,0.0003225174,0.02650938,2.721393,180.5203,201.6433
8236.7763,True,41.62318,11.95059,142.657,11.73987,139.082,2.13552,-0.0007154236,0.0002730255,0.02625564,2.751592,181.6142,240.7894
8260.714,True,41.62403,11.94983,142.6611,12.09648,138.0865,1.951037,-0.000825798,0.0002661667,0.0261827,3.031215,182.4296,257.4207
8290.6335,True,41.62495,11.94912,142.6654,12.46444,137.2062,1.791352,-0.0009672241,0.0002805786,0.0261283,3.64555,183.3872,265.7896
8307.5874,True,41.6262,11.94833,142.6702,12.83901,136.0931,1.67511,-0.0004513092,0.0001507263,0.02689499,359.2132,178.0543,315.9703
8325.5394,True,41.62732,11.94755,142.6751,13.28599,134.9512,1.537535,0.0002459717,1.330566E-05,0.02777746,353.4467,171.4466,285.1265
8347.4803,True,41.62856,11.94636,142.6805,13.86226,133.8471,1.444101,0.0006037522,-0.0006183395,0.02651308,349.9554,165.486,290.779
8369.4217,True,41.62978,11.94535,142.686,14.39307,132.7151,1.350878,0.0004522934,-0.000582016,0.02650783,350.9896,166.7208,291.8126
8392.3603,True,41.63092,11.94474,142.6914,14.71274,131.7204,1.221308,0.000293663,-0.0004195862,0.02670988,351.8644,168.2353,290.7693
8413.3078,True,41.6318,11.9442,142.6965,15.00234,130.9398,1.127342,0.0001847382,-0.0003820114,0.0267118,351.6314,169.1859,284.5966
8436.2458,True,41.63258,11.94371,142.7016,15.34287,130.2956,0.9763474,5.634308E-05,-0.0002756043,0.02692504,352.0972,170.8211,278.5758
8459.1846,True,41.63332,11.94357,142.7063,15.48204,129.7811,0.850055,-1.487732E-05,1.947784E-05,0.02771692,352.2187,172.3755,268.8304
8480.1291,True,41.63383,11.94385,142.7107,15.45351,129.4533,0.8391627,-8.276367E-05,9.628296E-05,0.02786078,352.2175,172.6798,266.4829
8503.5735,True,41.63441,11.94422,142.7147,15.41901,129.3071,0.9244127,-0.0001705093,9.787751E-05,0.02783118,352.3777,173.459,261.2464
8525.5145,True,41.6349,11.94445,142.7187,15.48934,129.1814,1.000323,-0.0002233887,5.154419E-05,0.02773306,352.6836,173.9592,259.0655
8548.4532,True,41.63517,11.94452,142.7225,15.57707,129.1128,1.07222,-0.0002698517,-3.33786E-05,0.02747295,352.643,174.0691,257.7219
8568.3997,True,41.6353,11.94475,142.7261,15.61743,129.1858,1.18313,-0.0003261261,-3.738403E-05,0.02742291,352.5843,174.9087,248.9037
8591.3384,True,41.63518,11.94489,142.7256,15.54302,129.3512,1.259587,-0.0003316879,1.849365E-05,0.02758105,352.8054,175.1081,248.3896
8605.3012,True,41.63533,11.94507,142.7273,15.53302,129.3646,1.346878,-0.00046241,5.827332E-05,0.02767797,352.6164,176.4675,231.088
8619.2646,True,41.63545,11.94518,142.7291,15.52738,129.3652,1.426758,-0.0006125488,-0.0001081467,0.02705537,352.9723,177.5258,218.7506
8633.2266,True,41.63555,11.94527,142.7307,15.53207,129.3713,1.505048,-0.0006130829,-0.0001578217,0.02693456,353.1034,177.4836,220.0532
8648.1874,True,41.63565,11.94531,142.7323,15.558,129.3731,1.558354,-0.0006139069,-0.0001932068,0.02686195,353.0389,177.3257,221.9919
8664.1439,True,41.63602,11.94539,142.7374,15.64083,129.3455,1.712733,-0.0006123276,-0.0002043838,0.02683757,352.9926,177.3595,221.254
8678.1065,True,41.63608,11.94533,142.7372,15.64744,129.3119,1.690183,-0.0006095276,-0.0002078476,0.02682137,353.0199,177.4172,220.572
8692.0698,True,41.63629,11.9454,142.7387,15.66605,129.2597,1.732026,-0.0006051559,-0.0001401215,0.0269841,353.1448,177.2213,224.0894
8706.0324,True,41.63687,11.94566,142.7433,15.71923,129.118,1.857479,-0.0006029815,-0.0001635361,0.02689802,353.1706,177.4368,221.1053
8719.9946,True,41.637,11.94583,142.7433,15.72076,129.0785,1.831219,-0.0005757828,-0.0001217957,0.02698444,353.1989,177.8908,214.4259
8733.9572,True,41.63735,11.94616,142.7447,15.75052,129.0039,1.827492,-6.636047E-05,-0.0003707275,0.02719394,350.5615,173.07,252.5171
8747.9199,True,41.63771,11.9466,142.7462,15.80445,128.9115,1.814397,0.0002657471,-0.000483757,0.02722382,348.4489,168.351,270.4871
8765.8723,True,41.63873,11.94788,142.7504,15.93573,128.6226,1.794048,0.0006482544,-0.0005117569,0.02732326,347.5542,163.488,286.152
8782.8271,True,44.59921,11.94821,140.0176,15.92563,128.5245,1.749608,0.0006140976,-0.0005116501,0.02730126,347.6581,164.6031,282.691
8797.7867,True,44.60053,11.94985,140.0216,15.96538,128.0633,1.684703,0.0005945663,-0.0005140915,0.02729471,347.5027,164.9499,280.6898
8813.7445,True,44.60061,11.94987,140.0214,15.89825,128.0303,1.674168,0.0005728912,-0.0005194244,0.02728939,347.4695,165.334,279.0634
8828.7042,True,44.60208,11.95134,140.0251,15.80132,127.5675,1.584544,0.0005280762,-0.0005370712,0.02728075,347.789,165.6573,279.2612
8843.6641,True,44.60219,11.95114,140.0249,15.72603,127.5802,1.55017,0.0004851608,-0.0005488815,0.02727938,347.4512,165.6132,277.879
8858.6246,True,44.60271,11.95134,140.026,15.65615,127.4535,1.491811,0.0004561844,-0.0005744019,0.02727676,347.5703,166.2873,275.6681
8873.5841,True,44.60321,11.9514,140.0271,15.60793,127.3291,1.425914,0.0004435882,-0.0005923538,0.02727612,347.1,166.5084,272.5911
8887.5475,True,44.60458,11.95164,140.0303,15.51991,127.0018,1.263363,0.0004274826,-0.0006073914,0.02728103,347.1565,166.4994,272.883
8901.5095,True,44.60455,11.95142,140.0303,15.57331,127.0543,1.264051,0.0004137573,-0.0006177521,0.02728064,346.7776,166.7149,270.2737
8917.4668,True,44.60497,11.95123,140.0313,15.59159,127.0043,1.233307,0.0004064789,-0.0006194687,0.02727932,346.7527,166.7957,269.812
8931.4315,True,44.60597,11.95089,140.034,15.64662,126.8772,1.173555,0.0003880692,-0.0006174698,0.02727348,346.7405,167.1678,268.1076
8945.3924,True,44.60587,11.95081,140.0339,15.66211,126.938,1.228647,0.0003269195,-0.0005995407,0.02726237,347.1674,167.1568,270.0474
8960.3523,True,44.60608,11.95074,140.0346,15.69245,126.9857,1.272417,0.0001344833,-0.0005220871,0.02721427,347.1801,168.6937,262.7675
8975.3128,True,44.60704,11.95032,140.0383,15.77002,127.2601,1.440019,-0.0006760483,-9.407807E-05,0.02746886,350.3483,177.3354,210.8026
8992.267,True,44.60664,11.95046,140.0384,15.70396,127.638,1.512185,-0.001583572,-1.194763E-05,0.02668697,355.8017,186.8091,63.27599
9014.2083,True,44.60596,11.95077,140.0387,15.57293,128.4876,1.523715,-0.002320236,0.0003408661,0.02723625,359.9793,194.1657,0.1667582
9036.1496,True,44.6049,11.95104,140.0385,15.40331,129.4793,1.568111,-0.002667496,0.0002957993,0.02733498,359.8286,197.4424,1.117281
9058.0914,True,44.60363,11.95128,140.0381,15.13731,130.379,1.86005,-0.002601425,0.0002707519,0.02731337,359.6619,196.6653,2.308295
9081.0307,True,44.60209,11.95163,140.0373,14.92182,131.2504,2.342715,-0.002523468,0.0002429657,0.02727889,359.3284,195.4583,4.945475
9101.9742,True,44.60045,11.95164,140.0367,14.76077,132.1747,2.744101,-0.002452377,0.0002046661,0.02724638,359.3875,194.0648,4.96261
9124.9124,True,44.59861,11.95147,140.0362,14.62109,133.1118,2.937977,-0.002394257,0.000178299,0.02722943,359.6239,193.7701,3.114219
9145.857,True,44.59693,11.95137,140.0358,14.35953,133.9678,3.005823,-0.002286858,0.0001554642,0.02714969,359.2771,192.8633,6.406551
9168.7952,True,44.59487,11.95132,140.0353,14.07973,134.7438,3.128708,-0.002192101,9.16214E-05,0.02694962,359.4764,191.6545,5.12666
9191.7345,True,44.59267,11.95159,140.0347,13.79665,135.5708,3.314097,-0.00219384,4.878235E-05,0.02682213,359.5084,191.2868,4.971477
9214.6726,True,44.59038,11.95216,140.034,13.46072,136.4319,3.348397,-0.002786423,0.0003971558,0.02729037,1.518991,198.8767,350.8813
9236.6142,True,44.58809,11.95301,140.0333,13.03286,137.2656,3.344001,-0.002773262,0.0004209213,0.0272963,3.158229,198.2382,340.5097
9259.5526,True,44.58577,11.95401,140.0325,12.54874,138.0737,3.357788,-0.002669808,0.0003924789,0.02726324,3.132175,197.0881,339.3723
9279.4994,True,44.58344,11.95473,140.0317,12.1218,138.8228,3.373534,-0.002562393,0.000364212,0.02722169,2.831969,196.4328,340.5716
9301.4409,True,44.58113,11.95526,140.031,11.78805,139.5322,3.403517,-0.002499344,0.0003514557,0.02719025,2.521887,195.2891,341.3735
9325.3768,True,44.57892,11.95561,140.0304,11.50688,140.1749,3.376222,-0.002400055,0.000310936,0.02711971,1.30859,194.2056,349.527
9348.3189,True,44.57682,11.95583,140.03,11.2478,140.7671,3.363451,-0.002320373,0.0002843399,0.02704283,1.055811,193.3143,350.9724
9368.2648,True,44.57477,11.95582,140.0298,11.03591,141.3164,3.36679,-0.002222542,0.0002253952,0.02689161,1.097577,192.9249,350.3329
9390.2065,True,44.57275,11.95565,140.0297,10.84092,141.8244,3.414081,-0.002164925,0.000112793,0.02652377,0.8227195,192.2323,352.3334
9413.145,True,44.57088,11.95538,140.03,10.74732,142.2571,3.494971,-0.002050568,-7.155609E-05,0.02594499,1.080242,192.0516,349.7933
9436.0876,True,44.5691,11.95502,140.0305,10.70646,142.5845,3.536187,-0.001971748,-3.536987E-05,0.02604433,0.8435706,191.4758,351.6195
9457.0314,True,44.56739,11.95463,140.0311,10.67566,142.861,3.540615,-0.001920647,-2.700806E-05,0.02605852,0.9886298,191.3541,350.0795
9479.9696,True,44.56762,11.95451,140.0317,10.74341,142.7188,3.506496,-0.001862175,-2.426147E-06,0.02611548,0.9609645,190.8112,349.8709
9493.9327,True,44.56518,11.95425,140.0328,10.68315,143.1214,3.484224,-0.001845543,1.902008E-05,0.02616306,0.7501523,190.448,351.8091
9507.8951,True,44.56529,11.95429,140.0329,10.69946,143.0605,3.459235,-0.001838516,2.960968E-05,0.0261817,0.8349285,189.8591,350.3424
9523.1897,True,44.56457,11.95429,140.0335,10.68762,143.1502,3.42516,-0.001829353,4.862976E-05,0.02622696,0.71413,189.9482,351.8087
9539.1502,True,44.56384,11.95434,140.034,10.66431,143.2228,3.393665,-0.001811684,5.647278E-05,0.0262281,0.5620859,189.8071,353.4554
9555.1077,True,44.56169,11.9543,140.0358,10.57252,143.4919,3.299408,-0.001779236,6.529999E-05,0.02622813,0.8145943,189.2061,349.9083
9569.0712,True,44.56178,11.95452,140.0361,10.55154,143.4594,3.273693,-0.001754639,6.547546E-05,0.0262038,0.5555481,189.2146,353.1144
9583.0334,True,44.55984,11.95486,140.0381,10.38888,143.6516,3.144491,-0.001743179,5.297851E-05,0.02615728,0.5655074,188.9889,352.815
9596.9957,True,44.56001,11.95504,140.0382,10.34786,143.5943,3.123352,-0.001726578,5.654144E-05,0.02616441,0.7123033,189.3392,351.2961
9610.9581,True,44.55953,11.95535,140.0391,10.24994,143.6111,3.063583,-0.001715637,5.081177E-05,0.02614943,0.5389584,189.2209,353.3241
9624.921,True,44.55915,11.95558,140.04,10.14491,143.6256,2.993227,-0.001707153,4.67987E-05,0.02614095,0.4616349,189.1989,354.2665
9639.8809,True,44.5578,11.9563,140.0425,9.888428,143.6769,2.85454,-0.001703918,4.54483E-05,0.02614111,0.4171409,189.1991,354.8184
9653.8441,True,44.55795,11.95643,140.0426,9.837962,143.6111,2.896281,-0.001686539,4.26712E-05,0.02622285,0.3140124,188.81,355.9254
9667.8071,True,44.55772,11.95678,140.0435,9.723825,143.5636,2.873612,-0.001682625,3.964233E-05,0.02624228,0.1403162,188.7054,358.1567
9681.7689,True,44.55741,11.95707,140.0444,9.637506,143.5277,2.842316,-0.001680695,3.678894E-05,0.026242,0.1600766,188.7592,357.9101
9695.7325,True,44.55664,11.95784,140.0471,9.376807,143.4647,2.728088,-0.001677216,-1.176453E-05,0.02616436,359.8037,188.6458,2.595867
9710.6921,True,44.55686,11.95776,140.0472,9.430657,143.4429,2.712674,-0.001683418,-1.410675E-05,0.0261919,0.06961073,188.7249,359.0875
9725.6519,True,44.55671,11.95793,140.0481,9.397502,143.4047,2.660774,-0.001686211,-2.999115E-05,0.02618687,359.4595,188.7765,7.034324
9739.6147,True,44.55618,11.95849,140.0509,9.29915,143.3265,2.519951,-0.001689293,-2.599335E-05,0.02621735,359.622,189.1605,4.716195
9753.5774,True,44.55627,11.95836,140.051,9.35338,143.3064,2.555002,-0.001691933,-4.56543E-05,0.026175,359.6772,189.1312,4.040238
9767.5399,True,44.55625,11.9584,140.052,9.41155,143.2345,2.553679,-0.001694214,-6.162262E-05,0.02612663,359.599,189.1503,5.007529
9782.4997,True,44.55636,11.95831,140.0529,9.500483,143.1373,2.569207,-0.001694992,-6.821442E-05,0.02610583,359.5551,189.1796,5.537521
9798.4571,True,44.55648,11.95798,140.0558,9.803146,142.8312,2.548406,-0.001696419,-0.0001102905,0.02607964,359.3994,189.3247,7.354711
9813.4171,True,44.55678,11.95758,140.0558,9.97428,142.7393,2.541284,-0.001584946,-0.0002669372,0.02631614,357.0443,187.9259,40.85085
9828.3775,True,44.55742,11.9562,140.0588,10.6948,142.2608,2.471711,-0.001346863,-0.0007784653,0.02637702,348.6032,186.1753,123.21
9844.3346,True,44.55769,11.95546,140.0589,10.98578,142.1499,2.425178,-0.001188332,-0.001318397,0.02629723,341.4869,184.1535,154.9123
9859.2944,True,44.55864,11.95265,140.0619,12.36041,141.5126,2.225655,-0.001022232,-0.001665672,0.02639893,336.4041,182.2238,169.3824
9879.2412,True,44.55945,11.9492,140.0641,13.91797,140.9262,1.959936,-0.0009819794,-0.001763557,0.02644502,334.4283,181.4133,173.778
9901.1825,True,44.56027,11.94497,140.0664,15.7331,140.3028,1.603596,-0.001054283,-0.001701759,0.02641392,335.7331,182.3858,168.9358
9925.1223,True,44.56118,11.94141,140.0685,17.29117,139.7141,1.129959,-0.001176598,-0.001525864,0.02636366,337.6179,182.6789,166.5196
9946.0663,True,44.56199,11.93794,140.0704,18.72029,139.2598,0.5737219,-0.001242264,-0.001437195,0.02632987,338.5611,183.2323,163.0453
9968.0071,True,44.56288,11.93505,140.072,19.80228,138.9559,0.1048956,-0.00134092,-0.001276939,0.02629997,339.8662,184.4368,155.3817
9991.9434,True,44.56367,11.93318,140.0732,20.42137,138.7687,359.7327,-0.001391571,-0.001105835,0.02622843,340.8937,184.4051,154.2544
10013.391,True,44.56439,11.93153,140.0743,20.96691,138.6962,359.4252,-0.00144458,-0.001050598,0.02624456,342.5377,185.1067,147.6172
10035.3327,True,44.56493,11.93018,140.0752,21.42245,138.7665,359.1946,-0.001474098,-0.0009891357,0.02624124,343.3908,185.8142,141.6337
10058.2711,True,44.56523,11.92933,140.0759,21.76971,138.9981,359.0531,-0.001499847,-0.0009484558,0.02623545,343.9078,185.9339,139.7292
10079.215,True,44.56549,11.92881,140.0766,22.12248,139.2973,358.951,-0.001509949,-0.0009128494,0.02622157,344.6722,186.0933,136.8391
10101.1572,True,44.56562,11.92882,140.077,22.35465,139.7205,358.9257,-0.001507797,-0.0008690033,0.02621366,345.6012,186.1521,133.908
10124.5988,True,44.56573,11.92923,140.0772,22.43033,140.3076,358.9344,-0.001520004,-0.0008497543,0.02620993,346.1018,185.9676,133.6913
10145.5428,True,44.56575,11.92984,140.0774,22.4858,140.9672,358.9447,-0.001514053,-0.0008465119,0.02621086,346.637,185.9076,132.4559
10169.4791,True,44.56581,11.93043,140.0773,22.50232,141.6552,358.9973,-0.001470779,-0.0008552017,0.02621885,346.8315,185.459,135.1153
10191.4202,True,44.56585,11.93079,140.0772,22.59945,142.2922,359.0252,-0.001374588,-0.0008646469,0.02621583,347.1429,184.5378,141.2526
10212.868,True,44.56597,11.93084,140.0771,22.70629,142.9121,359.0526,-0.001311905,-0.0008766861,0.02621895,347.2385,184.2784,143.0583
10235.418,True,44.56622,11.93087,140.077,22.80486,143.4648,359.0901,-0.001253075,-0.000879509,0.02622607,347.5144,183.4791,148.9677
10259.3542,True,44.56652,11.93073,140.0769,22.89089,143.9141,359.1211,-0.001167877,-0.000878334,0.02623344,347.5626,183.2573,150.7511
10279.3013,True,44.56683,11.93047,140.077,23.0351,144.2906,359.117,-0.001111389,-0.0008870239,0.02624421,347.8811,183.2401,150.1625
10301.243,True,44.56726,11.93023,140.0772,23.11381,144.6158,359.1276,-0.001078293,-0.0008935013,0.02625441,347.9969,182.3106,158.2825
10324.6844,True,44.56744,11.93019,140.0773,23.06438,144.4895,359.1064,-0.001038406,-0.0008806839,0.02626134,348.1071,182.3269,157.9341
10339.6444,True,44.5681,11.92977,140.0776,23.12339,144.9322,359.1695,-0.001027237,-0.0008748245,0.0262756,348.1215,182.0354,160.6197
10353.6074,True,44.56804,11.9297,140.0776,23.11321,144.8854,359.193,-0.001004806,-0.0008704071,0.02629093,348.3543,182.1043,159.5823
10369.5646,True,44.56813,11.92942,140.0777,23.15055,144.9555,359.2304,-0.00098349,-0.0008724671,0.02629919,348.4257,182.026,160.2068
10384.5246,True,44.56836,11.92908,140.0779,23.19094,145.0351,359.2409,-0.0009713593,-0.0008727417,0.02629943,348.1786,181.6632,164.0378
10398.4876,True,44.56902,11.92814,140.0784,23.29828,145.2855,359.267,-0.0009668503,-0.0008722229,0.02630048,348.1931,181.6485,164.1576
10413.9517,True,44.56898,11.92799,140.0785,23.33235,145.2235,359.2521,-0.0009590378,-0.0008716202,0.02630376,348.2208,181.6583,164.0277
10427.9144,True,44.56964,11.92682,140.0792,23.50422,145.3849,359.2599,-0.0009529877,-0.0008688202,0.02630727,348.2399,181.3989,166.4793
10443.4601,True,44.56949,11.92673,140.0792,23.52586,145.317,359.2572,-0.0009447937,-0.000866539,0.02631463,348.2325,181.3602,166.858
