timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
13.21167,16394915979928122,0,0.8461016,1.110145,-0.2325699,43.69016,178.6589,359.3068
13.21167,16394915979928122,2,0.7861276,0.6124578,-0.370638,43.84771,258.513,53.4349
13.21167,16394915979928122,3,0.7942706,0.6593591,-0.3767232,0.6828891,184.3276,73.83904
13.22416,16394915980047801,0,0.8456089,1.108244,-0.2329987,44.52865,178.1992,359.1581
13.22416,16394915980047801,2,0.7858962,0.6124731,-0.3704506,43.85201,258.4993,53.368
13.22416,16394915980047801,3,0.7938395,0.6592419,-0.3763863,0.7532456,184.3959,73.71626
13.23705,16394915980177450,0,0.8449047,1.106536,-0.2336507,45.36783,177.7944,358.9986
13.23705,16394915980177450,2,0.7856874,0.6125014,-0.3703344,43.84091,258.4352,53.30362
13.23705,16394915980177450,3,0.7935218,0.6591985,-0.3762094,0.743179,184.4108,73.63194
13.24879,16394915980297130,0,0.8442948,1.104868,-0.2346492,46.01579,177.4536,358.7679
13.24879,16394915980297130,2,0.7855331,0.6125227,-0.3702598,43.82599,258.4031,53.29172
13.24879,16394915980297130,3,0.7932611,0.6591995,-0.3760668,0.6964858,184.41,73.55235
13.2612,16394915980416810,0,0.8436813,1.103491,-0.2357784,46.43287,177.1619,358.4236
13.2612,16394915980416810,2,0.785307,0.6125486,-0.3701198,43.83512,258.3704,53.24638
13.2612,16394915980416810,3,0.7930987,0.6591902,-0.3760063,0.6839728,184.4049,73.52721
13.27436,16394915980546468,0,0.8431365,1.102236,-0.2367875,46.62063,176.9109,357.9762
13.27436,16394915980546468,2,0.7850599,0.6125576,-0.3699329,43.87286,258.3401,53.18383
13.27436,16394915980546468,3,0.7928953,0.6592129,-0.375913,0.6965201,184.3948,73.48387
13.28701,16394915980676131,0,0.8424559,1.100967,-0.2375783,46.80875,176.6271,357.538
13.28701,16394915980676131,2,0.7848026,0.6126063,-0.3697176,43.93759,258.311,53.09784
13.28701,16394915980676131,3,0.7927005,0.6592606,-0.3757891,0.732079,184.4112,73.41917
13.29869,16394915980795803,0,0.8417736,1.099528,-0.2382796,47.04808,176.3882,357.2495
13.29869,16394915980795803,2,0.7846813,0.6126602,-0.3695736,43.97964,258.3223,53.0695
13.29869,16394915980795803,3,0.7927135,0.6593445,-0.3757361,0.7289898,184.4358,73.44925
13.31151,16394915980925452,0,0.8411103,1.098369,-0.238565,47.31311,176.1601,356.9968
13.31151,16394915980925452,2,0.7846062,0.6127372,-0.3694297,44.00306,258.3509,53.05066
13.31151,16394915980925452,3,0.7926496,0.6595917,-0.3754883,0.6340959,184.4498,73.58321
13.32448,16394915981045134,0,0.8404621,1.097306,-0.2385827,47.66705,176.0524,356.8394
13.32448,16394915981045134,2,0.784578,0.6128271,-0.3693401,44.01828,258.3514,53.02938
13.32448,16394915981045134,3,0.7927468,0.6602167,-0.3750687,0.3132165,184.5695,73.82307
13.33664,16394915981174794,0,0.8400332,1.095914,-0.2386635,48.07967,175.9651,356.6938
13.33664,16394915981174794,2,0.7845598,0.6129172,-0.3692682,44.01211,258.3712,53.03185
13.33664,16394915981174794,3,0.79272,0.6602257,-0.374886,0.2786442,184.7648,73.95029
13.34939,16394915981304442,0,0.8395419,1.095291,-0.2387632,48.54517,175.8801,356.5782
13.34939,16394915981304442,2,0.7845727,0.6130278,-0.3691478,44.0089,258.3923,53.01419
13.34939,16394915981304442,3,0.7926217,0.6603425,-0.3747984,0.07093325,184.7777,74.01044
13.36152,16394915981424125,0,0.8390389,1.094854,-0.2390334,48.91488,175.707,356.4109
13.36152,16394915981424125,2,0.7845497,0.6131266,-0.3690773,43.98024,258.3965,52.99246
13.36152,16394915981424125,3,0.7924814,0.6601918,-0.3748618,359.9586,184.6033,73.86603
13.37426,16394915981553815,0,0.8386098,1.094469,-0.2395216,49.06415,175.6266,356.2013
13.37426,16394915981553815,2,0.7845016,0.6132209,-0.3690457,43.94246,258.3766,52.97447
13.37426,16394915981553815,3,0.7922307,0.6597131,-0.3750683,0.1346334,184.5219,73.59536
13.38673,16394915981673494,0,0.8381523,1.093821,-0.24009,49.09743,175.4788,356.0158
13.38673,16394915981673494,2,0.7844275,0.6132305,-0.3690624,43.93274,258.3607,52.97753
13.38673,16394915981673494,3,0.7917886,0.6591741,-0.3752441,0.4541112,184.5115,73.27281
13.39909,16394915981793197,0,0.8376538,1.093744,-0.240554,49.04576,175.4515,355.8988
13.39909,16394915981793197,2,0.7844744,0.6132893,-0.3690845,43.94444,258.337,52.97958
13.39909,16394915981793197,3,0.7916127,0.658558,-0.3755342,0.865541,184.5706,73.11138
13.41131,16394915981922823,0,0.8371658,1.093385,-0.2411231,48.9338,175.4916,355.827
13.41131,16394915981922823,2,0.7845703,0.6133057,-0.3691325,44.00002,258.3269,52.98193
13.41131,16394915981922823,3,0.7916252,0.6581464,-0.3757497,1.142731,184.6735,73.06111
13.42375,16394915982042509,0,0.8367748,1.093393,-0.241561,48.80708,175.6281,355.8427
13.42375,16394915982042509,2,0.784785,0.6132884,-0.3691876,44.07734,258.3379,52.9646
13.42375,16394915982042509,3,0.7920353,0.6580367,-0.3758722,1.09048,184.6228,73.20364
13.43643,16394915982172158,0,0.8364359,1.093426,-0.2418409,48.68012,175.7717,355.8378
13.43643,16394915982172158,2,0.7849934,0.6132485,-0.3692415,44.10835,258.3591,52.96306
13.43643,16394915982172158,3,0.7921522,0.6583314,-0.3756784,0.7815031,184.5851,73.3416
13.44936,16394915982301815,0,0.836194,1.093553,-0.2420231,48.61382,175.9531,355.8385
13.44936,16394915982301815,2,0.7851782,0.6132272,-0.3693334,44.09722,258.3846,53.01896
13.44936,16394915982301815,3,0.7928058,0.6586685,-0.3759075,0.4763856,184.464,73.56239
13.46131,16394915982421495,0,0.8359389,1.093249,-0.242328,48.60256,176.1494,355.8668
13.46131,16394915982421495,2,0.7853706,0.6131333,-0.3696772,44.1162,258.344,53.12761
13.46131,16394915982421495,3,0.7935739,0.6593055,-0.3758847,0.1053679,184.2528,73.6973
13.47418,16394915982551151,0,0.8358229,1.093391,-0.2425797,48.56952,176.3019,355.9486
13.47418,16394915982551151,2,0.7854832,0.6130443,-0.3698976,44.21227,258.2265,53.08557
13.47418,16394915982551151,3,0.7949454,0.6596833,-0.3756474,359.8881,183.7335,73.66753
13.48664,16394915982670824,0,0.8357145,1.093291,-0.2428779,48.54461,176.4362,356.0885
13.48664,16394915982670824,2,0.785638,0.6128469,-0.3699811,44.32173,258.1281,52.90868
13.48664,16394915982670824,3,0.7961401,0.660298,-0.3755088,359.3889,183.2428,73.90524
13.49939,16394915982800481,0,0.8356693,1.093533,-0.2431599,48.53906,176.5389,356.2443
13.49939,16394915982800481,2,0.7861384,0.6130595,-0.3707602,44.00417,257.7736,53.14754
13.49939,16394915982800481,3,0.7972483,0.6610246,-0.3754406,358.7793,182.7849,74.27049
13.51181,16394915982930140,0,0.8356774,1.09383,-0.2435738,48.52658,176.6126,356.3683
13.51181,16394915982930140,2,0.7863976,0.6137997,-0.3712148,43.2743,258.0508,54.19682
13.51181,16394915982930140,3,0.7987528,0.6613617,-0.3753613,358.5473,182.1781,74.3711
13.52431,16394915983049816,0,0.8357322,1.09415,-0.2441836,48.48866,176.7157,356.4334
13.52431,16394915983049816,2,0.7868534,0.6141624,-0.3717076,42.91226,258.271,55.05662
13.52431,16394915983049816,3,0.8002593,0.6612905,-0.3752964,358.6558,181.6069,74.13155
13.53647,16394915983169495,0,0.8356457,1.094301,-0.2449949,48.35791,176.8167,356.4694
13.53647,16394915983169495,2,0.7872529,0.6144586,-0.3723686,42.56406,258.4819,56.13167
13.53647,16394915983169495,3,0.8011423,0.660587,-0.3753341,359.1479,181.3295,73.74504
13.54884,16394915983299145,0,0.8357258,1.094421,-0.2456429,48.14883,176.9453,356.5026
13.54884,16394915983299145,2,0.7875551,0.6148292,-0.3731937,42.01905,258.7515,57.61097
13.54884,16394915983299145,3,0.8015183,0.6593896,-0.3755789,359.9126,181.2182,73.25332
13.5617,16394915983418828,0,0.8357926,1.094496,-0.2460309,47.95528,177.0489,356.534
13.5617,16394915983418828,2,0.7878485,0.6154469,-0.3739588,41.37745,258.7946,58.38722
13.5617,16394915983418828,3,0.8011024,0.6577309,-0.3760941,0.8777119,181.4712,72.7048
13.57389,16394915983548482,0,0.8357594,1.094631,-0.2466268,47.90882,177.1261,356.5679
13.57389,16394915983548482,2,0.787978,0.6160585,-0.3742816,41.01254,258.7591,58.201
13.57389,16394915983548482,3,0.8003809,0.656515,-0.3766422,1.605469,181.832,72.42055
13.58647,16394915983668161,0,0.8360094,1.094614,-0.2470834,47.90042,177.2153,356.594
13.58647,16394915983668161,2,0.7881556,0.6159691,-0.3741204,41.22535,258.7877,57.56149
13.58647,16394915983668161,3,0.8000095,0.6555268,-0.3770505,2.244456,182.0408,72.25122
13.59875,16394915983787840,0,0.8362203,1.09454,-0.2475598,47.92002,177.2381,356.5998
13.59875,16394915983787840,2,0.7883959,0.6149375,-0.373791,42.04524,258.6472,56.62704
13.59875,16394915983787840,3,0.8001459,0.6549259,-0.3774223,2.669786,182.0377,72.16846
13.61193,16394915983927469,0,0.8364758,1.094393,-0.2479945,47.96765,177.2246,356.6105
13.61193,16394915983927469,2,0.7888939,0.6137598,-0.3737347,42.85348,258.5762,56.19891
13.61193,16394915983927469,3,0.8001774,0.6547049,-0.3777645,2.778831,182.1239,72.31591
13.62448,16394915984047165,0,0.8365696,1.094201,-0.248509,48.0349,177.2421,356.6327
13.62448,16394915984047165,2,0.7891508,0.6135687,-0.3741862,42.83831,258.4557,56.58505
13.62448,16394915984047165,3,0.8003312,0.6547202,-0.3779583,2.802272,182.0773,72.39707
13.6364,16394915984166828,0,0.8368338,1.094004,-0.2489021,48.09814,177.2374,356.6202
13.6364,16394915984166828,2,0.7892001,0.6143259,-0.3747256,42.04686,258.5585,57.64251
13.6364,16394915984166828,3,0.8006172,0.6551182,-0.377929,2.427552,181.9658,72.62608
13.64905,16394915984296482,0,0.8369494,1.093955,-0.2493879,48.20282,177.2307,356.5892
13.64905,16394915984296482,2,0.7890153,0.6155025,-0.3748553,40.98016,258.7651,58.37376
13.64905,16394915984296482,3,0.8010631,0.6557864,-0.3777221,1.829674,181.8023,72.84249
13.66142,16394915984416162,0,0.8372452,1.093802,-0.2497911,48.31809,177.2455,356.5755
13.66142,16394915984416162,2,0.7889395,0.6161146,-0.3751736,40.30448,258.5656,58.59768
13.66142,16394915984416162,3,0.8016616,0.6568421,-0.3773435,0.9326573,181.5912,73.17947
13.67473,16394915984555792,0,0.8375846,1.093637,-0.2502529,48.4126,177.2648,356.5586
13.67473,16394915984555792,2,0.7888404,0.6161503,-0.375712,39.83567,258.1817,58.98737
13.67473,16394915984555792,3,0.8020142,0.6579551,-0.376975,359.9857,181.4811,73.61842
13.68772,16394915984685449,0,0.8379117,1.093445,-0.250678,48.48156,177.2569,356.5361
13.68772,16394915984685449,2,0.7891228,0.6154288,-0.3769666,39.82312,257.549,59.70529
13.68772,16394915984685449,3,0.8022873,0.6570446,-0.3773988,0.6313397,181.5494,73.75465
13.6989,16394915984795193,0,0.838128,1.093459,-0.2513094,48.59042,177.2464,356.5389
13.6989,16394915984795193,2,0.7891212,0.6156087,-0.3779067,39.50246,257.5072,60.61193
13.6989,16394915984795193,3,0.8029484,0.6561075,-0.3779618,1.390021,181.3485,73.72205
13.71139,16394915984924799,0,0.838521,1.093261,-0.2519087,48.61763,177.2493,356.517
13.71139,16394915984924799,2,0.7889171,0.6159671,-0.3778832,39.44072,257.8065,60.867
13.71139,16394915984924799,3,0.8037741,0.6549039,-0.3787197,2.304178,181.0926,73.54337
13.7241,16394915985044482,0,0.8388566,1.093012,-0.2525262,48.61584,177.2318,356.4804
13.7241,16394915985044482,2,0.7888145,0.615953,-0.3776649,39.64927,258.0691,60.96318
13.7241,16394915985044482,3,0.8047133,0.6529092,-0.379373,3.680654,180.9704,72.93936
13.7382,16394915985194087,0,0.8390581,1.092985,-0.2532581,48.62514,177.2478,356.4631
13.7382,16394915985194087,2,0.7886133,0.6156408,-0.3773974,40.08019,258.1129,60.6666
13.7382,16394915985194087,3,0.8047156,0.6518511,-0.3795746,4.349473,181.332,72.46626
13.74899,16394915985293817,0,0.839394,1.092805,-0.2539667,48.64992,177.305,356.4842
13.74899,16394915985293817,2,0.7883841,0.6151273,-0.3768094,40.6128,258.1643,60.16921
13.74899,16394915985293817,3,0.8041777,0.6513769,-0.3793252,4.705666,181.8044,71.99159
13.76183,16394915985423480,0,0.8397229,1.092574,-0.2546845,48.62972,177.4255,356.5538
13.76183,16394915985423480,2,0.7881799,0.6143814,-0.376123,41.28398,257.9822,59.19011
13.76183,16394915985423480,3,0.8026528,0.6516041,-0.378379,4.338697,182.5084,71.96288
13.77477,16394915985553122,0,0.8399941,1.092327,-0.255414,48.61785,177.6104,356.6442
13.77477,16394915985553122,2,0.7878792,0.6140552,-0.3757915,41.43363,257.6382,58.43752
13.77477,16394915985553122,3,0.8021004,0.6524533,-0.3774482,3.451097,182.5096,72.10671
13.78711,16394915985672803,0,0.8403252,1.092079,-0.2559215,48.67724,177.84,356.7669
13.78711,16394915985682778,2,0.7874626,0.614418,-0.3756275,41.08632,257.1927,57.76281
13.78711,16394915985682778,3,0.8022435,0.6535757,-0.3764737,2.522387,182.348,71.93528
13.79944,16394915985802458,0,0.8406407,1.091837,-0.2563822,48.82727,178.0806,356.9434
13.79944,16394915985802458,2,0.7869344,0.6153687,-0.3755409,40.32774,256.8935,57.167
13.79944,16394915985802458,3,0.8026125,0.6541263,-0.3756339,2.12344,182.1255,71.47943
13.81168,16394915985922138,0,0.8408863,1.091647,-0.2568215,49.03019,178.3067,357.1891
13.81168,16394915985922138,2,0.7863356,0.6163763,-0.375349,39.65563,256.7152,56.45367
13.81168,16394915985922138,3,0.8034484,0.654734,-0.3752152,1.834403,181.2494,71.38992
13.82389,16394915986041815,0,0.8411675,1.091468,-0.2574044,49.2155,178.5402,357.4424
13.82389,16394915986041815,2,0.7858925,0.616451,-0.3748531,39.48849,256.802,56.39249
13.82389,16394915986041815,3,0.8045124,0.6557257,-0.3745089,1.536128,180.0013,70.85666
13.83673,16394915986171468,0,0.841468,1.091388,-0.2580801,49.34489,178.7376,357.6637
13.83673,16394915986171468,2,0.786117,0.6152746,-0.3750283,40.48722,256.2281,55.34501
13.83673,16394915986171468,3,0.8048835,0.6570874,-0.3737181,1.012319,179.1179,69.93868
13.84933,16394915986301126,0,0.841742,1.091348,-0.2587948,49.39329,178.9446,357.8503
13.84933,16394915986301126,2,0.7861665,0.6143747,-0.374721,41.41509,256.1564,54.64429
13.84933,16394915986301126,3,0.8049695,0.6583384,-0.3730345,0.4550346,178.5246,68.95154
13.86209,16394915986430784,0,0.8419982,1.091284,-0.2595794,49.34204,179.0788,357.9986
13.86209,16394915986430784,2,0.7860869,0.6138262,-0.3745534,42.0103,256.1394,54.29028
13.86209,16394915986430784,3,0.8041482,0.6586272,-0.3731676,0.4659012,178.5544,68.30492
13.87419,16394915986550464,0,0.8422686,1.091284,-0.2602907,49.32351,179.176,358.1314
13.87419,16394915986550464,2,0.7860712,0.6137642,-0.3750535,42.18288,255.8236,54.10511
13.87419,16394915986550464,3,0.8027605,0.6582831,-0.3736325,1.05468,179.019,67.58292
13.8871,16394915986680112,0,0.8424231,1.091245,-0.2611186,49.24331,179.2441,358.2168
13.8871,16394915986680112,2,0.7861569,0.6141669,-0.3753689,41.85269,255.9672,54.63391
13.8871,16394915986680112,3,0.8015588,0.6578714,-0.374151,1.553378,179.561,67.33173
13.89918,16394915986799790,0,0.8425831,1.091249,-0.2618879,49.19342,179.3562,358.2704
13.89918,16394915986799790,2,0.7862666,0.6144724,-0.37527,41.46396,256.1917,55.11443
13.89918,16394915986799790,3,0.8022867,0.6564299,-0.3744306,2.180604,179.4144,67.9985
13.91204,16394915986929446,0,0.8426716,1.091195,-0.2625093,49.15797,179.4973,358.2971
13.91204,16394915986929446,2,0.7863725,0.614743,-0.3758102,41.17393,255.9911,55.39373
13.91204,16394915986929446,3,0.8035701,0.6541626,-0.3752673,2.254462,179.5425,70.70206
13.92463,16394915987049125,0,0.8427631,1.091128,-0.2631359,49.15407,179.6952,358.3732
13.92463,16394915987049125,2,0.7863423,0.6146564,-0.375877,41.29992,255.9571,55.25613
13.92463,16394915987049125,3,0.8036734,0.6516053,-0.3764533,2.212409,180.3359,74.17637
13.93674,16394915987178782,0,0.8428543,1.090967,-0.2636274,49.17678,179.9451,358.4932
13.93674,16394915987178782,2,0.7863706,0.6142685,-0.3762249,41.75209,255.4768,54.72873
13.93674,16394915987178782,3,0.8030233,0.6489032,-0.3778302,2.956177,181.4102,75.82601
13.94931,16394915987298459,0,0.8429186,1.090893,-0.2641528,49.21179,180.1766,358.6293
13.94931,16394915987298459,2,0.7864953,0.6135772,-0.3762901,42.43552,254.9883,53.89965
13.94931,16394915987298459,3,0.804041,0.6454161,-0.3780707,6.546675,180.97,72.24035
13.96244,16394915987428112,0,0.8430349,1.090845,-0.2647597,49.24894,180.4461,358.7859
13.96244,16394915987428112,2,0.7867894,0.6129724,-0.3761554,43.0392,254.803,53.10152
13.96244,16394915987428112,3,0.8034954,0.6455073,-0.3783135,8.183192,180.4606,69.25463
13.97516,16394915987557770,0,0.8431372,1.09067,-0.2653158,49.22272,180.6422,358.8547
13.97516,16394915987557770,2,0.7869292,0.6130179,-0.3763354,43.10179,254.5484,52.82504
13.97516,16394915987557770,3,0.8033238,0.6477254,-0.3779511,6.421787,179.5176,69.94373
13.98691,16394915987677451,0,0.8431905,1.090612,-0.2659517,49.17363,180.8396,358.919
13.98691,16394915987677451,2,0.7869316,0.6132607,-0.3765396,42.75855,254.4365,53.05335
13.98691,16394915987677451,3,0.8028343,0.6488616,-0.3777406,5.621041,180.0215,69.94248
13.99916,16394915987797123,0,0.8431436,1.090509,-0.2664607,49.09009,180.999,359.0143
13.99916,16394915987797123,2,0.7867091,0.6137714,-0.3764222,42.01527,254.7698,53.74774
13.99916,16394915987797123,3,0.8032439,0.6500208,-0.3771149,4.562533,179.9679,70.66451
14.01153,16394915987926775,0,0.8430547,1.09031,-0.2668106,48.99591,181.174,359.152
14.01153,16394915987926775,2,0.7865549,0.6143874,-0.3765393,41.35591,254.7963,54.33605
14.01153,16394915987926775,3,0.803136,0.6513177,-0.3765182,3.636507,179.5412,70.60077
14.02466,16394915988046462,0,0.8430877,1.089961,-0.2669173,48.98588,181.4073,359.2929
14.02466,16394915988056436,2,0.786265,0.61469,-0.3768358,40.92696,254.6957,54.65648
14.02466,16394915988056436,3,0.8026159,0.6520455,-0.3761369,3.127263,179.4539,70.24969
14.03673,16394915988176118,0,0.8429473,1.089782,-0.2669013,49.04358,181.6466,359.4233
14.03673,16394915988176118,2,0.7859132,0.6145415,-0.3768544,40.92301,254.784,54.86243
14.03673,16394915988176118,3,0.8022574,0.6523694,-0.3756073,2.518548,179.2498,70.17883
14.04968,16394915988305778,0,0.8427706,1.089498,-0.2668009,49.15094,181.9351,359.5483
14.04968,16394915988305778,2,0.7855854,0.614114,-0.376683,41.31772,254.8435,54.81564
14.04968,16394915988305778,3,0.801442,0.6520029,-0.3751767,1.736627,179.2642,71.13337
14.06167,16394915988425450,0,0.8426849,1.089401,-0.2668312,49.27125,182.2054,359.6776
14.06167,16394915988425450,2,0.7853128,0.6136259,-0.3764471,41.92781,254.6486,54.42398
14.06167,16394915988425450,3,0.8009024,0.651779,-0.3746907,1.999912,179.1024,70.63541
14.07424,16394915988545128,0,0.8425761,1.08937,-0.2669273,49.31037,182.4648,359.7825
14.07424,16394915988545128,2,0.785028,0.6130758,-0.3762692,42.55084,254.1499,53.73399
14.07424,16394915988545128,3,0.7997565,0.6511843,-0.3748374,2.359417,179.8307,71.65005
14.08741,16394915988684761,0,0.8424581,1.089438,-0.2670567,49.27982,182.7009,359.8623
14.08741,16394915988684761,2,0.7847229,0.612511,-0.3761675,43.18505,253.4858,52.93538
14.08741,16394915988684761,3,0.7997537,0.6498863,-0.3751741,3.096245,180.5026,73.36198
14.0991,16394915988794459,0,0.8423131,1.089506,-0.2672044,49.1741,182.8955,359.9376
14.0991,16394915988794459,2,0.7843834,0.6119205,-0.3761241,43.71231,252.9453,52.16981
14.0991,16394915988794459,3,0.8010641,0.6491528,-0.3754563,3.819257,180.673,74.08729
14.11244,16394915988934090,0,0.8421416,1.089687,-0.267046,49.0108,183.0836,0.01364128
14.11244,16394915988934090,2,0.7839233,0.6114401,-0.375675,44.05044,253.1298,51.46004
14.11244,16394915988934090,3,0.802227,0.6489918,-0.3754104,4.23438,180.6154,74.69935
14.1243,16394915989043793,0,0.8418964,1.089916,-0.2667494,48.88945,183.3089,0.0442755
14.1243,16394915989043793,2,0.7833657,0.6113455,-0.3745962,44.08234,254.4359,51.3117
14.1243,16394915989043793,3,0.8029445,0.6499338,-0.3751765,3.856777,180.1707,74.68898
14.13835,16394915989193394,0,0.8415484,1.090123,-0.2663914,48.82205,183.5448,0.07801837
14.13835,16394915989193394,2,0.7830886,0.6116091,-0.3744191,43.91612,255.1601,51.94975
14.13835,16394915989193394,3,0.8024749,0.6513936,-0.375322,2.943509,180.5552,74.09929
14.14921,16394915989303102,0,0.8412663,1.090524,-0.2660901,48.75294,183.8138,0.1716194
14.14921,16394915989303102,2,0.7830224,0.6119365,-0.3745815,43.71022,255.5634,52.93563
14.14921,16394915989303102,3,0.8023381,0.6513861,-0.3751329,2.932158,180.5261,73.68577
14.16159,16394915989422779,0,0.8409106,1.091028,-0.2658172,48.64416,184.0662,0.2485142
14.16159,16394915989422779,2,0.7830639,0.6123114,-0.3750356,43.45005,255.4895,53.65869
14.16159,16394915989422779,3,0.801921,0.6506093,-0.3751801,3.392507,180.6129,73.59665
14.17467,16394915989548445,0,0.8405125,1.091439,-0.265742,48.49176,184.3273,0.3155946
14.17467,16394915989558307,2,0.7827535,0.6127348,-0.3750039,43.1207,255.8277,54.00425
14.17467,16394915989558307,3,0.802009,0.6490705,-0.3755042,4.36778,180.6193,73.34395
14.18746,16394915989677987,0,0.8401588,1.09206,-0.2656407,48.2823,184.606,0.3936816
14.18746,16394915989677987,2,0.7820333,0.6131755,-0.3744719,42.58849,256.9022,54.65651
14.18746,16394915989687957,3,0.8019058,0.6486886,-0.3757623,4.836468,180.7552,73.06644
14.19981,16394915989807642,0,0.8397987,1.092671,-0.2655342,47.98869,184.8363,0.4402199
14.19981,16394915989807642,2,0.7822064,0.6136205,-0.3747126,42.6784,256.571,53.83036
14.19981,16394915989807642,3,0.8015791,0.6496431,-0.3757841,4.376653,180.9178,73.13409
14.21173,16394915989927318,0,0.8393451,1.09313,-0.2652319,47.64042,185.0163,0.4422991
14.21173,16394915989927318,2,0.7826464,0.614364,-0.3747731,42.84695,256.0249,52.58091
14.21173,16394915989927318,3,0.8023396,0.6497508,-0.3753605,4.23859,180.7717,72.82631
14.22439,16394915990046998,0,0.8389895,1.093709,-0.2649088,47.36766,185.1725,0.4815915
14.22439,16394915990046998,2,0.7831674,0.6152954,-0.3742583,42.91463,256.0962,51.34975
14.22439,16394915990046998,3,0.8025981,0.6499529,-0.3750986,4.079464,181.4313,71.75671
14.23705,16394915990176651,0,0.8386464,1.094291,-0.2645509,47.15164,185.3163,0.4903103
14.23705,16394915990176651,2,0.783123,0.6170844,-0.3728479,42.38789,257.3512,50.72218
14.23705,16394915990176651,3,0.8036548,0.6497181,-0.3748174,4.567786,181.0808,71.36888
14.24963,16394915990306309,0,0.8383572,1.094838,-0.2642231,46.99156,185.5382,0.4928521
14.24963,16394915990306309,2,0.7827672,0.6188911,-0.3712382,41.75467,258.431,50.30317
14.24963,16394915990306309,3,0.8042228,0.649555,-0.3754463,5.06496,180.2584,71.56194
14.26299,16394915990435961,0,0.8380467,1.095163,-0.2639996,46.85249,185.7929,0.4350757
14.26299,16394915990435961,2,0.7823176,0.6204578,-0.3695515,41.23833,259.1447,49.95579
14.26299,16394915990435961,3,0.8034789,0.6487244,-0.3761769,6.198996,180.1807,71.76644
14.27541,16394915990565614,0,0.8378363,1.095698,-0.2637352,46.71431,186.038,0.3900824
14.27541,16394915990565614,2,0.7821544,0.6216213,-0.3683699,40.70719,259.8458,49.94269
14.27541,16394915990565614,3,0.8030594,0.6455458,-0.3764454,9.501476,179.9364,71.7564
14.28734,16394915990685294,0,0.8376403,1.096184,-0.2634872,46.56696,186.2638,0.35282
14.28734,16394915990685294,2,0.7827412,0.6226238,-0.3713406,40.19957,258.2778,52.77077
14.28734,16394915990685294,3,0.8018802,0.6442623,-0.3753263,11.40579,180.0143,72.34628
14.30027,16394915990804973,0,0.8373297,1.096462,-0.2630394,46.39562,186.4373,0.3109791
14.30027,16394915990804973,2,0.7821689,0.6242661,-0.3709016,38.67893,259.5483,55.44401
14.30027,16394915990804973,3,0.8017514,0.6434239,-0.3755004,13.30355,179.7777,72.85397
14.31253,16394915990934630,0,0.8371407,1.096865,-0.2627729,46.22445,186.6128,0.27535
14.31253,16394915990934630,2,0.7824435,0.6251382,-0.3704635,37.96027,260.3844,55.37511
14.31253,16394915990934630,3,0.8019658,0.6431581,-0.3743568,15.60062,178.6109,72.53222
14.32495,16394915991054307,0,0.8369379,1.09731,-0.2624618,46.0661,186.8259,0.2499487
14.32495,16394915991054307,2,0.7824593,0.6252128,-0.3718461,37.83247,258.8995,53.86453
14.32495,16394915991054307,3,0.8026422,0.6424434,-0.3731864,18.07979,177.6352,72.29097
14.33716,16394915991173991,0,0.8368421,1.097685,-0.2621089,45.91445,187.075,0.237214
14.33716,16394915991173991,2,0.7830042,0.6250412,-0.3741155,38.39652,256.7352,51.9456
14.33716,16394915991173991,3,0.8035458,0.6403862,-0.3711472,21.96535,176.1928,71.95981
14.34935,16394915991303639,0,0.8367159,1.098137,-0.261813,45.79929,187.3278,0.2273072
14.34935,16394915991303639,2,0.783271,0.6255069,-0.3761044,38.60652,255.4003,51.03306
14.34935,16394915991303639,3,0.8042801,0.6377259,-0.3680145,27.22637,174.0991,71.53108
14.36261,16394915991433299,0,0.8365772,1.098575,-0.2616032,45.672,187.5981,0.2685408
14.36261,16394915991433299,2,0.7824516,0.627163,-0.3774036,37.88034,255.4055,51.65073
14.36261,16394915991433299,3,0.8035403,0.635124,-0.3641097,33.21244,172.5244,71.61224
14.3748,16394915991552974,0,0.8364264,1.098908,-0.2613237,45.51499,187.8343,0.3884194
14.3748,16394915991552974,2,0.7813133,0.6293809,-0.3783188,36.58872,255.9557,52.86192
14.3748,16394915991552974,3,0.8014301,0.6336088,-0.3609687,38.14854,171.9447,72.11824
14.38675,16394915991672651,0,0.8362627,1.099233,-0.2610462,45.3341,188.0329,0.534777
14.38675,16394915991672651,2,0.7808393,0.6317986,-0.3793221,35.43036,256.5264,53.89105
14.38675,16394915991672651,3,0.7983869,0.632543,-0.3585657,42.63884,172.2031,73.08682
14.39912,16394915991792332,0,0.836161,1.099573,-0.2606653,45.1484,188.2278,0.722715
14.39912,16394915991792332,2,0.7810766,0.63406,-0.3792427,34.73816,257.3531,54.15985
14.39912,16394915991792332,3,0.795365,0.63344,-0.3587003,44.17536,172.4274,73.33742
14.41182,16394915991921986,0,0.8360897,1.099877,-0.2601992,45.00111,188.3974,0.8777894
14.41182,16394915991921986,2,0.7814614,0.6360177,-0.3790532,34.43579,257.4207,52.85609
14.41182,16394915991921986,3,0.7937778,0.6390076,-0.3622909,40.85954,171.1133,69.84764
14.42484,16394915992051641,0,0.8359426,1.100309,-0.2598473,44.90433,188.5933,1.00622
14.42484,16394915992051641,2,0.7821018,0.6373433,-0.3801472,34.57509,256.5169,51.03099
14.42484,16394915992051641,3,0.7920082,0.6459588,-0.3639795,37.80536,169.2288,65.25458
